price,region,address,bedrooms,bathrooms
"1,199,000","Brampton, ON","70 NEWDALE PL, Brampton, Ontario",3 + 1,4
"1,490,000","Brampton, ON","72 BRAIDWOOD LAKE RD, Brampton, Ontario",4 + 2,4
"949,000","Brampton, ON","303 ARCHDEKIN DR, Brampton, Ontario",3 + 2,2
"850,000","Brampton, ON","59 DAWSON CRES, Brampton, Ontario",3,2
"1,099,999","Brampton, ON","137 BEECH ST, Brampton, Ontario",4,3
"1,199,900","Brampton, ON","231 BARTLEY BULL PKWY, Brampton, Ontario",3 + 1,2
"979,000","Brampton, ON","11 WEST ST, Brampton, Ontario",3,3
"1,799,900","Brampton, ON","126 MIRACLE TR, Brampton, Ontario",4 + 2,4
"729,999","Brampton, ON","#2506 -9 GEORGE ST N, Brampton, Ontario",2,2
"1,199,000","Brampton, ON","7 GABRIELLE DR, Brampton, Ontario",4 + 1,4
"988,000","Brampton, ON","20 PADBURY TR, Brampton, Ontario",3,3
"949,900","Brampton, ON","27 WOODSEND RUN DR, Brampton, Ontario",3,3
"2,399,000","Brampton, ON","1 ROLLING ACRES DR N, Brampton, Ontario",4 + 1,5
"1,199,900","Brampton, ON","231 BARTLEY BULL Park, Brampton, Ontario",3 + 1,2
"1,599,900","Brampton, ON","25 ABBOTSBURY DR, Brampton, Ontario",4 + 1,4
"799,900","Brampton, ON","#140 -140 SPADINA RD, Brampton, Ontario",2,1
"1,000,000","Brampton, ON","6 JESSOP DR, Brampton, Ontario",3,3
"1,099,000","Brampton, ON","15 RICHWOOD CRES, Brampton, Ontario",3 + 1,4
"1,499,800","Brampton, ON","641 BRISDALE DR, Brampton, Ontario",4,4
"989,000","Brampton, ON","45 YARMOUTH ST, Brampton, Ontario",3,3
"1,699,000","Brampton, ON","79 WOODVALLEY DR, Brampton, Ontario",4 + 2,5
"1,049,000","Brampton, ON","26 BRAMHALL CIRC, Brampton, Ontario",3,2
"1,285,000","Brampton, ON","11 VALONIA DR, Brampton, Ontario",3 + 1,4
"1,399,000","Brampton, ON","20 DUNBARTON CRES, Brampton, Ontario",4 + 3,3
"999,999","Brampton, ON","18 EDSEL RD, Brampton, Ontario",3 + 1,4
"1,280,000","Brampton, ON","14 SCULPTOR ST, Brampton, Ontario",4 + 1,4
"879,999","Brampton, ON","#212 -250 SUNNY MEADOW BLVD BLVD, Brampton, Ontario",3,3
"1,499,000","Brampton, ON","11 ZELDA RD, Brampton, Ontario",4 + 2,4
"1,089,000","Brampton, ON","38 PENNYROYAL CRES, Brampton, Ontario",3 + 1,4
"539,900","Brampton, ON","#108 -25 VIA ROSEDALE WAY, Brampton, Ontario",1,1
"1,899,999","Brampton, ON","95 PANNAHILL DR, Brampton, Ontario",4 + 1,5
"998,000","Brampton, ON","16 ZANETTA CRES, Brampton, Ontario",3,4
"1,489,900","Brampton, ON","32 HOWELL ST, Brampton, Ontario",4,4
"1,399,000","Brampton, ON","19 HUBBELL RD, Brampton, Ontario",4 + 2,5
"1,099,888","Brampton, ON","91 PADBURY TR, Brampton, Ontario",3 + 1,4
"1,199,000","Brampton, ON","13 HORTON CRES, Brampton, Ontario",3 + 1,4
"1,049,990","Brampton, ON","37 ESPLANADE RD, Brampton, Ontario",3 + 2,2
"1,690,000","Brampton, ON","10A CLOCKWORK DR, Brampton, Ontario",4 + 1,5
"899,900","Brampton, ON","8 NEWSTEAD CRES, Brampton, Ontario",3 + 1,2
"899,000","Brampton, ON","#155 -65 BRICKYARD WAY, Brampton, Ontario",3,3
"1,000,000","Brampton, ON","6 JESSOP Drive, Brampton, Ontario",3 + 0,3
"1,499,999","Brampton, ON","10 SARNO RD, Brampton, Ontario",4,3
"1,699,000","Brampton, ON","16 NICEVIEW DR, Brampton, Ontario",4 + 3,5
"1,099,000","Brampton, ON","149 BIGHORN CRES, Brampton, Ontario",3 + 1,4
"1,399,999","Brampton, ON","11 RED SQUIRREL CRT, Brampton, Ontario",4,4
"899,000","Brampton, ON","31 BARRINGTON CRES, Brampton, Ontario",3,2
"799,000","Brampton, ON","34 NOTTAWASAGA CRES, Brampton, Ontario",3 + 1,2
"1,649,000","Brampton, ON","3 NEWBURY CRES, Brampton, Ontario",5 + 3,5
"799,000","Brampton, ON","56 FRANKLIN CRT, Brampton, Ontario",4 + 1,3
"1,049,990","Brampton, ON","37 ESPLANADE Road, Brampton, Ontario",3 + 2,2
"799,000","Brampton, ON","34 NOTTAWASAGA Crescent, Brampton, Ontario",3 + 0,2
"999,000","Brampton, ON","48 GAINSBOROUGH RD, Brampton, Ontario",3 + 1,3
"999,000","Brampton, ON","32 PENDULUM CIRC, Brampton, Ontario",4,3
"999,900","Brampton, ON","2 CAVENDISH CRES, Brampton, Ontario",3 + 2,3
"725,000","Brampton, ON","18 HILLCREST AVE, Brampton, Ontario",2,2
"899,900","Brampton, ON","28 BINGHAM RD, Brampton, Ontario",3 + 2,3
"1,699,900","Brampton, ON","23 GAMBIA RD, Brampton, Ontario",4,4
"1,099,900","Brampton, ON","116 TILLER TR, Brampton, Ontario",3 + 2,4
"1,749,000","Brampton, ON","35 KEMPSFORD CRES, Brampton, Ontario",4,4
"788,000","Brampton, ON","#1 -200 VENERANS DR, Brampton, Ontario",3,3
"1,099,000","Brampton, ON","61 SUGARBERRY DR, Brampton, Ontario",3 + 2,4
"1,499,000","Brampton, ON","57 DONOMORE DR, Brampton, Ontario",4 + 2,5
"959,900","Brampton, ON","#47 -200 MALTA AVE, Brampton, Ontario",3 + 1,3
"989,900","Brampton, ON","20 VIRTUES AVE, Brampton, Ontario",3 + 1,4
"1,499,000","Brampton, ON","41 CORONATION CIRC, Brampton, Ontario",4 + 2,4
"1,449,900","Brampton, ON","138 EARLSBRIDGE BLVD, Brampton, Ontario",4 + 2,4
"999,888","Brampton, ON","32 GOULSTON ST, Brampton, Ontario",3,3
"899,900","Brampton, ON","23 HECTOR CRT, Brampton, Ontario",3,2
"1,199,000","Brampton, ON","10 APPLEGROVE CRT, Brampton, Ontario",4 + 1,4
"1,099,800","Brampton, ON","37 ALAMODE RD, Brampton, Ontario",3,3
"899,900","Brampton, ON","68 BLUE SPRUCE ST, Brampton, Ontario",3 + 1,3
"799,000","Brampton, ON","20 JENNIFER SQ, Brampton, Ontario",3 + 2,2
"1,290,000","Brampton, ON","30 FORESTGROVE CIRC, Brampton, Ontario",3,3
"1,349,900","Brampton, ON","35 THORNAPPLE ST, Brampton, Ontario",3 + 2,4
"1,575,000","Brampton, ON","34 EDENFIELD ST, Brampton, Ontario",4 + 2,5
"1,599,000","Brampton, ON","7 MILLSBOROUGH RD, Brampton, Ontario",4 + 3,6
"1,250,000","Brampton, ON","22 SLESSOR LANE, Brampton, Ontario",3 + 2,4
"1,999,900","Brampton, ON","116 TREELINE BLVD, Brampton, Ontario",4 + 3,6
"949,000","Brampton, ON","15 MITCHELL Avenue, Brampton, Ontario",3 + 1,3
"699,000","Brampton, ON","#1101 -4 KINGS CROSS RD, Brampton, Ontario",3,2
"699,900","Brampton, ON","266 FLEETWOOD CRES, Brampton, Ontario",4 + 1,2
"899,900","Brampton, ON","45 SUNNY GLEN CRES, Brampton, Ontario",3 + 1,4
"999,999","Brampton, ON","12 TOPAIRY LANE, Brampton, Ontario",3,3
"1,099,977","Brampton, ON","6 DUPONT CRT, Brampton, Ontario",3 + 1,4
"1,899,000","Brampton, ON","33 CAMPBELL DR, Brampton, Ontario",4 + 3,4
"849,999","Brampton, ON","10 SCOTTSDALE CRT, Brampton, Ontario",3 + 1,3
"1,199,900","Brampton, ON","11 BABY POINTE TR, Brampton, Ontario",3,3
"774,900","Brampton, ON","100 DUFAY Road Unit# 69, Brampton, Ontario",2 + 0,2
"999,900","Brampton, ON","38 DONOMORE DR N, Brampton, Ontario",3 + 1,4
"849,000","Brampton, ON","7 MILL ST S, Brampton, Ontario",2 + 1,1
"999,900","Brampton, ON","28 MISTDALE CRES, Brampton, Ontario",3 + 1,4
"599,999","Brampton, ON","#704 -45 YORKLAND BLVD, Brampton, Ontario",1 + 1,1
"999,990","Brampton, ON","2 CANTRILL CRT, Brampton, Ontario",3 + 1,3
"999,000","Brampton, ON","17 FINCHLEY CRES, Brampton, Ontario",3 + 1,2
"1,424,500","Brampton, ON","42 BACCARAT CRES, Brampton, Ontario",3,3
"1,299,900","Brampton, ON","27 SUSSEXVALE DR, Brampton, Ontario",3,4
"998,900","Brampton, ON","20 FALCONWOOD PL, Brampton, Ontario",2,2
"1,299,900","Brampton, ON","24 SWEET OAK CRT, Brampton, Ontario",4 + 2,4
"949,000","Brampton, ON","15 MITCHELL AVE, Brampton, Ontario",3 + 1,3
"1,299,999","Brampton, ON","345 REMEMBRANCE RD, Brampton, Ontario",4 + 2,5
"999,000","Brampton, ON","13 SAIL RD, Brampton, Ontario",4,3
"799,999","Brampton, ON","#9 -220 LAGERFELD DR, Brampton, Ontario",2,3
"1,099,999","Brampton, ON","24 KILREA WAY, Brampton, Ontario",3 + 1,4
"1,299,990","Brampton, ON","258 BARTLEY BULL PKWY, Brampton, Ontario",4,2
"1,199,999","Brampton, ON","68 GROVEWOOD DR, Brampton, Ontario",3 + 1,4
"1,199,999","Brampton, ON","36 FESTOON PL, Brampton, Ontario",3 + 1,3
"1,499,900","Brampton, ON","47 NICEVIEW DR, Brampton, Ontario",4,4
"1,499,999","Brampton, ON","59 DONWOODS CRT, Brampton, Ontario",4,3
"1,938,000","Brampton, ON","9 SORBONNE Drive, Brampton, Ontario",4 + 0,4
"1,999,813","Brampton, ON","9 COLONEL BERTRAM RD, Brampton, Ontario",5 + 3,6
"999,900","Brampton, ON","142 SANDYSHORES DR, Brampton, Ontario",3 + 1,3
"1,099,000","Brampton, ON","7 GRENADIER RD, Brampton, Ontario",4 + 2,3
"1,425,000","Brampton, ON","42 BLACK OAK DR, Brampton, Ontario",4 + 2,4
"949,999","Brampton, ON","83 DESERT SAND DR, Brampton, Ontario",3 + 1,2
"1,199,000","Brampton, ON","29 NORVAL CRES, Brampton, Ontario",3,2
"1,799,913","Brampton, ON","40 BASSETT CRES, Brampton, Ontario",5 + 0,4
"639,900","Brampton, ON","#1110 -30 MALTA AVE, Brampton, Ontario",2 + 1,2
"1,099,900","Brampton, ON","90 METRO CRES, Brampton, Ontario",3 + 1,4
"1,399,900","Brampton, ON","47 SEDGEWICK CIRC, Brampton, Ontario",3 + 2,4
"1,749,990","Brampton, ON","105 SUNFOREST DR, Brampton, Ontario",4 + 4,4
"1,299,000","Brampton, ON","58 LOFTSMOOR DR, Brampton, Ontario",4 + 1,4
"2,399,000","Brampton, ON","80 SLEIGHTHOLME CRES, Brampton, Ontario",5 + 3,5
"1,399,900","Brampton, ON","124 MINCING TR, Brampton, Ontario",4,4
"999,000","Brampton, ON","25 HILLBANK TR, Brampton, Ontario",4 + 2,3
"1,949,999","Brampton, ON","21 BRAMTRAIL GATE, Brampton, Ontario",5 + 3,6
"999,999","Brampton, ON","40 CLEARVIEW CRT, Brampton, Ontario",3 + 0,3
"799,900","Brampton, ON","#7 -170 SPADINA RD, Brampton, Ontario",3,2
"849,900","Brampton, ON","156 BAYCLIFFE CRES, Brampton, Ontario",2,3
"999,999","Brampton, ON","38 MELISSA CRT, Brampton, Ontario",4 + 1,4
"1,069,700","Brampton, ON","6 TANGLEMERE CRES, Brampton, Ontario",3,3
"14,000,000","Brampton, ON","00 CLARKWAY DR, Brampton, Ontario",0,
"14,000,000","Brampton, ON","00 CLARKWAY DR, Brampton, Ontario",,
"14,000,000","Brampton, ON","00 CLARKWAY Drive, Brampton, Ontario",,
"1,938,000","Brampton, ON","9 SORBONNE DR, Brampton, Ontario",4,5
"799,888","Brampton, ON","#110 -55 YORKLAND BLVD, Brampton, Ontario",2 + 1,2
"1,579,000","Brampton, ON","20 ENCLAVE TR, Brampton, Ontario",4 + 1,4
"1,558,000","Brampton, ON","139 KENPARK AVE, Brampton, Ontario",4 + 1,4
"879,000","Brampton, ON","60 MOREGATE CRES, Brampton, Ontario",3,2
"1,199,900","Brampton, ON","50 ROTUNDA ST, Brampton, Ontario",3 + 1,4
"1,099,000","Brampton, ON","28 SAUNTER CRT, Brampton, Ontario",3 + 1,4
"1,399,999","Brampton, ON","102 BEACONSFIELD AVE, Brampton, Ontario",3 + 2,4
"1,499,900","Brampton, ON","71 CROWN VICTORIA DR, Brampton, Ontario",4 + 2,4
"949,990","Brampton, ON","128 SKEGBY RD, Brampton, Ontario",4,3
"1,399,000","Brampton, ON","3 MILKWEED CRES, Brampton, Ontario",4 + 2,4
"699,900","Brampton, ON","#1511 -18 KNIGHTSBRIDGE RD, Brampton, Ontario",3,2
"949,999","Brampton, ON","31 SHENSTONE AVE, Brampton, Ontario",3,2
"1,379,000","Brampton, ON","47 SUMMER WIND Lane Unit# 1384, Brampton, Ontario",4 + 0,4
"949,900","Brampton, ON","79 BATTALION RD, Brampton, Ontario",2,2
"899,888","Brampton, ON","14 BOTANICAL AVE, Brampton, Ontario",3 + 1,3
"3,499,000","Brampton, ON","9 SACRAMENTO RD, Brampton, Ontario",4 + 2,7
"899,900","Brampton, ON","72 WIKANDER WAY, Brampton, Ontario",3 + 1,3
"1,389,900","Brampton, ON","33 DEERFIELD CRES, Brampton, Ontario",3,2
"999,999","Brampton, ON","128 FRUITVALE CIRC, Brampton, Ontario",3,3
"1,249,900","Brampton, ON","162 TYSONVILLE CIRC, Brampton, Ontario",4,3
"1,648,000","Brampton, ON","12 RIDELLE CRT, Brampton, Ontario",4 + 1,4
"1,599,900","Brampton, ON","25 ABBOTSBURY Drive, Brampton, Ontario",4 + 1,4
"999,999","Brampton, ON","128 FRUITVALE CIRCLE Circle, Brampton, Ontario",3 + 0,3
"799,000","Brampton, ON","61 HOSKINS SQ, Brampton, Ontario",2 + 1,2
"999,999","Brampton, ON","81 PRESSED BRICK DR, Brampton, Ontario",3,2
"1,099,000","Brampton, ON","92 WINNERS CIRC, Brampton, Ontario",3 + 2,4
"1,699,913","Brampton, ON","26 BASSETT CRES, Brampton, Ontario",4 + 1,4
"1,299,000","Brampton, ON","52 ROEHAMPTON CRES, Brampton, Ontario",4 + 1,5
"1,799,900","Brampton, ON","46 GIBBS RD, Brampton, Ontario",4 + 2,4
"1,099,000","Brampton, ON","59 ABELL DR, Brampton, Ontario",3 + 2,3
"999,901","Brampton, ON","49 CRANNYFIELD DR, Brampton, Ontario",3 + 1,4
"1,429,000","Brampton, ON","84 AMARANTH CRES, Brampton, Ontario",4 + 2,4
"748,800","Brampton, ON","48 FANSHAWE DR, Brampton, Ontario",3,3
"1,200,000","Brampton, ON","85 LANEWOOD ST, Brampton, Ontario",4,3
"999,000","Brampton, ON","55 TOMABROOK CRES, Brampton, Ontario",3,3
"699,900","Brampton, ON","36 FLEETWOOD CRES, Brampton, Ontario",3 + 0,3
"1,199,900","Brampton, ON","17 DEFOREST DR, Brampton, Ontario",4 + 2,4
"1,249,000","Brampton, ON","237 VETERANS DR, Brampton, Ontario",3 + 1,3
"819,900","Brampton, ON","16 CARISBROOKE CRT, Brampton, Ontario",3 + 1,3
"1,099,000","Brampton, ON","2 MAYBERRY CRT, Brampton, Ontario",3 + 1,4
"1,099,900","Brampton, ON","23 ICEBERG TR, Brampton, Ontario",3,3
"799,900","Brampton, ON","#57 -81 HANSEN RD N, Brampton, Ontario",3 + 1,3
"1,549,000","Brampton, ON","80 QUEEN MARY DR, Brampton, Ontario",4,4
"1,399,999","Brampton, ON","10 NIVEN PL, Brampton, Ontario",4 + 2,4
"1,150,000","Brampton, ON","27 HYBRID ST, Brampton, Ontario",4 + 1,4
"899,990","Brampton, ON","117 ROYAL SALISBURY WAY, Brampton, Ontario",3,2
"830,000","Brampton, ON","40 IVYBRIDGE DR, Brampton, Ontario",3,1
"1,199,000","Brampton, ON","25 CIRCUS CRES, Brampton, Ontario",4 + 1,4
"1,249,000","Brampton, ON","39 FENCHURCH DR, Brampton, Ontario",3 + 1,4
"899,900","Brampton, ON","60 CARBERRY CRES, Brampton, Ontario",3,2
"1,099,999","Brampton, ON","18 ASCOT AVE, Brampton, Ontario",3 + 1,2
"1,299,999","Brampton, ON","18 IVOR CRES, Brampton, Ontario",3,3
"1,299,900","Brampton, ON","66 RAVENSWOOD DR, Brampton, Ontario",4 + 3,5
"1,999,000","Brampton, ON","1 MAPLE VALLEY ST, Brampton, Ontario",4 + 3,5
"1,299,000","Brampton, ON","16 VANDERBRINK DR, Brampton, Ontario",4 + 1,4
"649,900","Brampton, ON","#304 -3 DAYSPRING CIRC, Brampton, Ontario",2 + 1,2
"1,990,905","Brampton, ON","4 CLIFF SWALLOW CRT, Brampton, Ontario",4,4
"949,000","Brampton, ON","#7 -2530 COUNTRYSIDE DR, Brampton, Ontario",3 + 1,4
"1,349,000","Brampton, ON","25 SECLUSION CRES, Brampton, Ontario",4,3
"1,499,900","Brampton, ON","44 BELLFLOWER LANE, Brampton, Ontario",4 + 1,4
"539,900","Brampton, ON","#1107 -18 KNIGHTSBRIDGE RD, Brampton, Ontario",2,1
"1,199,900","Brampton, ON","38 FISHING CRES, Brampton, Ontario",3 + 1,3
"599,999","Brampton, ON","#603 -4 LISA ST, Brampton, Ontario",2,1
"1,499,999","Brampton, ON","3 OBLATE CRES, Brampton, Ontario",4 + 2,4
"649,000","Brampton, ON","#802 -30 MALTA AVE, Brampton, Ontario",3 + 1,2
"1,999,000","Brampton, ON","88 MONKTON CIRC, Brampton, Ontario",4 + 3,6
"1,199,000","Brampton, ON","3 OLYMPIA CRES N, Brampton, Ontario",3 + 1,4
"999,900","Brampton, ON","58 GREENBRIAR RD, Brampton, Ontario",3 + 1,2
"1,499,000","Brampton, ON","351 ROYAL WEST DR, Brampton, Ontario",4,5
"1,399,990","Brampton, ON","72 CORONATION CIRC, Brampton, Ontario",4 + 1,4
"1,299,999","Brampton, ON","13 DOLOBRAM TR, Brampton, Ontario",3 + 2,4
"1,000,000","Brampton, ON","23 ALLANGROVE DR E, Brampton, Ontario",3,2
"1,199,000","Brampton, ON","98 ADVENTURA RD, Brampton, Ontario",4,3
"1,299,000","Brampton, ON","108 HOLLINGSWORTH CIRC, Brampton, Ontario",4,4
"1,399,999","Brampton, ON","7 COLBECK CRES, Brampton, Ontario",3,3
"1,295,000","Brampton, ON","16 ALDERWAY AVE, Brampton, Ontario",4,3
"1,299,000","Brampton, ON","34 OAKMORE LANE, Brampton, Ontario",3,3
"999,000","Brampton, ON","3 CAMBRIDGE CRES, Brampton, Ontario",3 + 2,2
"999,000","Brampton, ON","71 PADBURY TR, Brampton, Ontario",3 + 1,4
"1,399,900","Brampton, ON","140 FERNFOREST DR, Brampton, Ontario",4,3
"1,299,000","Brampton, ON","17 PATHMASTER RD, Brampton, Ontario",4 + 2,4
"2,599,900","Brampton, ON","4 EIFFEL BLVD, Brampton, Ontario",4 + 2,5
"999,900","Brampton, ON","57 LESABRE CRES, Brampton, Ontario",4 + 1,4
"2,599,900","Brampton, ON","LOT 128 JENWOOD CRES, Brampton, Ontario",4 + 1,4
"1,199,000","Brampton, ON","51 GOWER CRES, Brampton, Ontario",4 + 2,4
"1,700,000","Brampton, ON","17 HAWKRIDGE TR, Brampton, Ontario",4 + 1,4
"2,499,999","Brampton, ON","6 SEACLIFF CRES, Brampton, Ontario",4,5
"1,699,900","Brampton, ON","13 SEVERIN ST, Brampton, Ontario",4 + 2,5
"1,679,999","Brampton, ON","37 APPLEGROVE CRT, Brampton, Ontario",4 + 2,4
"4,150,000","Brampton, ON","10645 CLARKWAY DR, Brampton, Ontario",4,3
"1,279,900","Brampton, ON","29 CARANCI CRES, Brampton, Ontario",3,4
"1,999,900","Brampton, ON","12 PELLEGRINO RD, Brampton, Ontario",4 + 1,5
"1,199,000","Brampton, ON","57 SADDLEBACK SQ, Brampton, Ontario",3 + 1,4
"1,350,000","Brampton, ON","17 JUNCTION CRES, Brampton, Ontario",3,3
"995,000","Brampton, ON","33 WILLICK PL, Brampton, Ontario",3,2
"1,799,500","Brampton, ON","46 STEPHANIE AVE, Brampton, Ontario",4 + 3,6
"1,289,000","Brampton, ON","39 FALLMEADOW CIRC, Brampton, Ontario",3 + 1,4
"2,599,999","Brampton, ON","13 NATURAL TERR, Brampton, Ontario",4,5
"1,500,000","Brampton, ON","9715 CREDITVIEW RD, Brampton, Ontario",3 + 2,4
"1,299,000","Brampton, ON","46 PORTRUSH TR, Brampton, Ontario",3 + 1,4
"1,090,000","Brampton, ON","15 COLONEL FRANK CHING CRES, Brampton, Ontario",3 + 1,3
"1,699,999","Brampton, ON","33 BALLYHAISE CRES, Brampton, Ontario",4 + 1,5
"1,189,888","Brampton, ON","43 HOOD CRES, Brampton, Ontario",3,4
"2,599,000","Brampton, ON","27 CANNINGTON CRES, Brampton, Ontario",4 + 1,4
"649,900","Brampton, ON","65 MCCALLUM CRT, Brampton, Ontario",3,2
"999,900","Brampton, ON","31 SKEGBY RD, Brampton, Ontario",3,2
"1,749,900","Brampton, ON","371 VAN KIRK DR, Brampton, Ontario",4 + 2,4
"999,999","Brampton, ON","65 GEMMA PL, Brampton, Ontario",4,4
"749,900","Brampton, ON","51 FLEETWOOD CRES, Brampton, Ontario",3,2
"999,000","Brampton, ON","127 BRUCE BEER DR, Brampton, Ontario",4 + 1,3
"1,149,000","Brampton, ON","21 DUFAY RD, Brampton, Ontario",3,4
"899,990","Brampton, ON","95 FINEGAN CIRC, Brampton, Ontario",3,3
"1,849,900","Brampton, ON","52 WHITEWASH WAY, Brampton, Ontario",4 + 2,4
"1,499,999","Brampton, ON","53 CULTURE CRES, Brampton, Ontario",4 + 2,4
"1,799,000","Brampton, ON","4 LARKBERRY RD, Brampton, Ontario",4 + 2,4
"2,150,000","Brampton, ON","8 FOGERTY ST, Brampton, Ontario",4 + 2,4
"899,000","Brampton, ON","16 GOULSTON ST, Brampton, Ontario",3,3
"699,999","Brampton, ON","37 DARRAS CRT, Brampton, Ontario",4 + 1,2
"699,900","Brampton, ON","50 DARRAS CRT, Brampton, Ontario",3 + 1,2
"1,199,999","Brampton, ON","30 DRUM OAK CRES, Brampton, Ontario",3 + 2,3
"1,199,900","Brampton, ON","31 BACKWATER TR, Brampton, Ontario",4,3
"1,499,000","Brampton, ON","51 LEANDER ST, Brampton, Ontario",4 + 4,5
"999,999","Brampton, ON","4 HINES ST, Brampton, Ontario",3,3
"1,199,000","Brampton, ON","10 HORNE DR, Brampton, Ontario",3 + 2,3
"1,590,000","Brampton, ON","116 ROBERT PARKINSON DR, Brampton, Ontario",4,3
"1,150,000","Brampton, ON","5 OKLAHOMA DR, Brampton, Ontario",3 + 1,4
"1,269,000","Brampton, ON","30 WASHBURN RD, Brampton, Ontario",3 + 1,4
"739,990","Brampton, ON","#708 -55 YORKLAND BLVD W, Brampton, Ontario",2,2
"1,999,900","Brampton, ON","2 FOLGATE CRES, Brampton, Ontario",4 + 1,4
"899,000","Brampton, ON",Address not available,3,2
"999,900","Brampton, ON","80 MASSEY ST, Brampton, Ontario",3 + 1,2
"999,000","Brampton, ON","71 MALLARD CRES, Brampton, Ontario",3 + 2,3
"2,100,000","Brampton, ON","10 LILLIAN CRES, Brampton, Ontario",4 + 2,5
"799,000","Brampton, ON","32 ENMOUNT DR, Brampton, Ontario",3,2
"888,000","Brampton, ON","38 KINDLE CRT, Brampton, Ontario",3,2
"1,199,000","Brampton, ON","80 VILLADOWNS TR, Brampton, Ontario",3,3
